local authority code,local authority name,LSOA code,All usual residents aged 16+ in work,Work mainly at or from home,Underground; metro; light rail; tram,Train,Bus; minibus or coach,Taxi,Motorcycle; scooter or moped,Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work
E09000029,Sutton,E01004120,752,287,23,25,27,1,7,300,26,9,41,6
E09000029,Sutton,E01004121,796,363,17,61,41,0,7,221,16,15,45,10
E09000029,Sutton,E01004122,685,327,12,37,25,2,2,215,16,9,29,11
E09000029,Sutton,E01004123,1097,230,91,32,164,5,13,390,30,15,117,10
E09000029,Sutton,E01004124,981,204,75,41,108,6,15,384,35,21,79,13
E09000029,Sutton,E01004125,726,152,52,9,91,6,3,298,26,17,61,11
E09000029,Sutton,E01004126,741,144,53,28,83,2,13,307,23,13,72,3
E09000029,Sutton,E01004127,905,222,61,35,75,4,12,404,31,8,44,9
E09000029,Sutton,E01004128,735,130,34,23,79,4,14,307,23,17,87,17
E09000029,Sutton,E01004129,839,168,68,26,119,2,13,299,33,19,83,9
E09000029,Sutton,E01004130,902,279,50,24,49,8,9,377,26,15,54,11
E09000029,Sutton,E01004131,960,289,67,30,65,1,14,369,35,9,64,17
E09000029,Sutton,E01004132,829,281,37,11,30,2,8,369,23,12,50,6
E09000029,Sutton,E01004133,822,254,33,22,46,3,7,365,21,8,55,8
E09000029,Sutton,E01004134,775,247,59,20,63,6,10,288,23,5,45,9
E09000029,Sutton,E01004135,688,223,39,11,40,2,9,282,17,10,43,12
E09000029,Sutton,E01004136,818,239,55,14,43,4,6,371,19,14,50,3
E09000029,Sutton,E01004137,1513,649,55,152,123,6,12,348,16,22,105,25
E09000029,Sutton,E01004138,946,354,35,56,71,9,10,282,32,14,78,5
E09000029,Sutton,E01004139,818,313,31,63,54,1,6,212,11,17,99,11
E09000029,Sutton,E01004140,871,191,46,40,141,5,10,272,34,15,103,14
E09000029,Sutton,E01004141,829,197,30,62,105,6,9,284,24,9,95,8
E09000029,Sutton,E01004143,840,297,48,50,70,3,7,254,23,21,62,5
E09000029,Sutton,E01004144,891,331,52,36,50,3,7,316,13,11,60,12
E09000029,Sutton,E01004145,1125,383,62,58,59,6,12,432,27,19,54,13
E09000029,Sutton,E01004146,1038,388,71,55,95,3,13,294,19,18,75,7
E09000029,Sutton,E01004147,751,243,24,35,30,6,7,311,12,8,68,7
E09000029,Sutton,E01004148,741,201,49,33,64,2,7,272,21,12,70,10
E09000029,Sutton,E01004149,909,283,59,51,66,2,7,332,25,11,64,9
E09000029,Sutton,E01004150,1026,381,42,102,97,6,16,256,19,7,90,10
E09000029,Sutton,E01004151,1005,442,16,90,64,3,8,266,14,15,67,20
E09000029,Sutton,E01004152,855,321,17,89,70,2,10,231,23,8,75,9
E09000029,Sutton,E01004153,987,431,24,86,78,0,11,265,10,20,53,9
E09000029,Sutton,E01004154,662,345,16,37,14,2,3,178,13,8,41,5
E09000029,Sutton,E01004155,996,402,24,94,53,8,13,289,13,10,81,9
E09000029,Sutton,E01004156,1095,451,39,134,96,7,8,252,23,8,65,12
E09000029,Sutton,E01004157,617,321,10,36,15,0,5,184,3,8,29,6
E09000029,Sutton,E01004158,830,363,21,76,43,4,8,232,13,19,47,4
E09000029,Sutton,E01004159,848,286,31,54,35,1,10,322,31,10,54,14
E09000029,Sutton,E01004160,919,359,29,68,41,2,8,308,23,13,60,8
E09000029,Sutton,E01004161,796,317,21,52,30,6,3,293,15,10,44,5
E09000029,Sutton,E01004162,926,327,30,88,79,3,6,246,19,18,94,16
E09000029,Sutton,E01004163,920,263,42,37,58,2,7,416,30,17,46,2
E09000029,Sutton,E01004164,790,284,21,58,46,3,8,277,22,14,51,6
E09000029,Sutton,E01004165,947,302,40,75,74,0,10,332,24,16,69,5
E09000029,Sutton,E01004166,810,335,18,65,41,3,8,266,12,18,37,7
E09000029,Sutton,E01004167,704,171,28,23,82,6,7,262,28,17,70,10
E09000029,Sutton,E01004168,835,272,33,30,26,3,14,341,27,14,59,16
E09000029,Sutton,E01004169,914,306,58,52,67,3,11,325,18,18,45,11
E09000029,Sutton,E01004170,1152,426,30,101,76,9,7,381,20,22,71,9
E09000029,Sutton,E01004171,764,286,16,56,42,0,12,270,13,14,43,12
E09000029,Sutton,E01004172,937,277,16,63,112,4,17,332,17,14,76,9
E09000029,Sutton,E01004173,663,261,9,39,28,2,6,248,26,7,30,7
E09000029,Sutton,E01004174,808,319,16,68,42,4,5,271,15,10,46,12
E09000029,Sutton,E01004175,955,344,21,81,38,6,11,361,19,15,43,16
E09000029,Sutton,E01004176,825,331,20,50,64,1,7,254,21,23,49,5
E09000029,Sutton,E01004177,713,211,22,75,61,2,9,267,16,9,33,8
E09000029,Sutton,E01004178,1141,404,21,101,89,7,10,366,19,12,99,13
E09000029,Sutton,E01004179,833,364,17,54,32,2,4,294,14,10,33,9
E09000029,Sutton,E01004180,838,408,10,43,29,5,2,264,15,8,37,17
E09000029,Sutton,E01004181,790,273,17,56,55,2,5,293,22,14,48,5
E09000029,Sutton,E01004182,767,258,7,58,65,3,8,276,15,18,52,7
E09000029,Sutton,E01004183,896,171,84,22,102,3,13,373,34,13,72,9
E09000029,Sutton,E01004184,754,159,57,28,74,1,9,342,28,14,31,11
E09000029,Sutton,E01004185,993,313,71,88,82,2,4,358,15,16,31,13
E09000029,Sutton,E01004186,971,332,66,62,59,3,13,351,19,16,44,6
E09000029,Sutton,E01004187,803,188,47,23,62,6,22,372,15,12,47,9
E09000029,Sutton,E01004189,959,187,100,24,89,4,16,407,38,18,69,7
E09000029,Sutton,E01004190,692,311,23,43,30,2,13,216,11,8,28,7
E09000029,Sutton,E01004191,946,303,52,30,68,9,5,373,30,18,51,7
E09000029,Sutton,E01004192,980,448,24,65,44,3,9,282,20,21,49,15
E09000029,Sutton,E01004193,1450,619,49,75,59,8,15,475,35,29,68,18
E09000029,Sutton,E01004194,818,264,48,36,45,9,11,317,28,12,42,6
E09000029,Sutton,E01004195,875,334,23,108,43,7,7,266,20,18,43,6
E09000029,Sutton,E01004196,785,299,41,19,50,3,8,293,13,13,36,10
E09000029,Sutton,E01032623,783,412,9,36,13,1,3,258,10,6,23,12
E09000029,Sutton,E01034153,755,259,28,79,64,0,5,237,16,16,44,7
E09000029,Sutton,E01034154,985,489,46,119,54,1,13,213,6,16,20,8
E09000029,Sutton,E01034155,1020,343,59,55,145,3,5,250,16,22,112,10
E09000029,Sutton,E01034156,817,361,30,110,83,3,2,123,13,14,62,16
E09000030,Tower Hamlets,E01004198,631,227,98,29,62,6,2,70,6,45,80,6
E09000030,Tower Hamlets,E01004199,695,235,100,50,75,6,3,90,2,39,85,10
E09000030,Tower Hamlets,E01004200,877,529,74,24,38,4,5,43,5,77,71,7
E09000030,Tower Hamlets,E01004201,904,424,86,29,68,2,7,108,3,91,81,5
E09000030,Tower Hamlets,E01004202,1151,682,81,27,81,11,20,81,6,61,92,9
E09000030,Tower Hamlets,E01004203,979,452,145,42,42,5,3,74,4,85,116,11
E09000030,Tower Hamlets,E01004204,894,361,89,50,77,8,1,95,8,78,112,15
E09000030,Tower Hamlets,E01004205,885,303,118,64,57,7,2,104,8,47,161,14
E09000030,Tower Hamlets,E01004206,574,154,111,50,52,4,6,82,5,24,74,12
E09000030,Tower Hamlets,E01004207,655,273,95,35,50,3,2,78,2,35,76,6
E09000030,Tower Hamlets,E01004208,1126,567,169,43,42,9,6,67,8,84,109,22
E09000030,Tower Hamlets,E01004209,519,153,87,34,51,6,4,63,4,20,88,9
E09000030,Tower Hamlets,E01004211,960,578,119,27,28,2,2,50,2,55,89,8
E09000030,Tower Hamlets,E01004212,1029,547,125,41,45,5,7,67,6,64,112,10
E09000030,Tower Hamlets,E01004214,644,222,95,65,61,3,2,109,7,11,61,8
E09000030,Tower Hamlets,E01004216,978,536,136,45,33,4,4,106,9,26,64,15
E09000030,Tower Hamlets,E01004217,1027,545,174,40,42,5,2,122,10,25,51,11
E09000030,Tower Hamlets,E01004218,1062,579,143,46,48,3,10,104,5,29,85,10
E09000030,Tower Hamlets,E01004219,1343,715,197,67,113,6,3,106,10,32,81,13
E09000030,Tower Hamlets,E01004221,1091,584,179,49,49,3,1,111,5,27,76,7
E09000030,Tower Hamlets,E01004222,1168,445,139,66,123,14,10,140,13,85,123,10
E09000030,Tower Hamlets,E01004223,953,390,89,26,111,15,0,170,8,70,60,14
E09000030,Tower Hamlets,E01004226,1178,525,158,44,114,7,5,129,9,84,92,11
E09000030,Tower Hamlets,E01004228,1141,641,129,27,72,8,2,71,5,88,83,15
E09000030,Tower Hamlets,E01004229,718,324,126,34,40,4,4,82,5,50,42,7
E09000030,Tower Hamlets,E01004230,1096,553,131,34,77,8,6,124,9,71,75,8
E09000030,Tower Hamlets,E01004231,742,249,163,48,60,3,4,99,6,49,53,8
E09000030,Tower Hamlets,E01004232,1019,581,146,23,34,4,4,76,7,85,54,5
E09000030,Tower Hamlets,E01004233,1013,471,100,30,99,10,7,115,9,75,85,12
E09000030,Tower Hamlets,E01004234,1536,779,134,59,96,6,5,139,14,141,117,46
E09000030,Tower Hamlets,E01004235,513,128,106,46,75,3,1,84,5,11,43,11
E09000030,Tower Hamlets,E01004236,573,149,94,60,58,1,4,102,3,23,68,11
E09000030,Tower Hamlets,E01004237,714,277,132,39,61,10,6,89,4,43,44,9
E09000030,Tower Hamlets,E01004239,669,174,122,80,63,8,5,119,4,36,49,9
E09000030,Tower Hamlets,E01004240,660,202,118,58,49,4,3,126,8,30,51,11
E09000030,Tower Hamlets,E01004241,607,165,119,45,59,3,0,115,3,32,60,6
E09000030,Tower Hamlets,E01004243,573,207,94,52,56,3,9,79,9,22,30,12
E09000030,Tower Hamlets,E01004244,831,287,151,68,88,5,3,81,8,56,79,5
E09000030,Tower Hamlets,E01004245,1442,729,227,67,97,6,8,137,13,62,80,16
E09000030,Tower Hamlets,E01004247,1099,357,257,71,127,6,8,125,15,37,83,13
E09000030,Tower Hamlets,E01004248,697,252,123,55,45,2,0,106,9,25,76,4
E09000030,Tower Hamlets,E01004249,897,232,176,71,112,8,7,169,10,22,80,10
E09000030,Tower Hamlets,E01004251,1142,470,159,67,111,5,2,140,7,52,109,20
E09000030,Tower Hamlets,E01004255,742,295,150,42,62,4,2,76,6,21,70,14
E09000030,Tower Hamlets,E01004256,645,201,128,45,60,3,5,92,10,23,69,9
E09000030,Tower Hamlets,E01004257,861,247,146,67,107,5,2,139,11,35,89,13
E09000030,Tower Hamlets,E01004258,845,529,92,24,29,2,2,40,1,38,81,7
E09000030,Tower Hamlets,E01004259,1030,553,144,28,46,3,5,63,6,63,100,19
E09000030,Tower Hamlets,E01004260,737,317,91,33,71,3,1,88,9,47,70,7
E09000030,Tower Hamlets,E01004263,581,190,91,35,47,1,6,73,11,35,84,8
E09000030,Tower Hamlets,E01004264,526,120,111,52,59,3,6,82,5,19,60,9
E09000030,Tower Hamlets,E01004266,735,342,86,23,48,5,5,84,2,44,88,8
E09000030,Tower Hamlets,E01004267,1140,511,231,74,68,6,10,99,7,63,59,12
E09000030,Tower Hamlets,E01004268,764,247,161,54,74,1,5,104,15,30,63,10
E09000030,Tower Hamlets,E01004270,1313,632,225,58,68,3,3,126,7,84,92,15
E09000030,Tower Hamlets,E01004271,1176,548,177,64,96,9,4,124,3,60,83,8
E09000030,Tower Hamlets,E01004272,1187,411,212,59,123,5,27,161,8,85,77,19
E09000030,Tower Hamlets,E01004274,886,399,132,71,48,2,13,130,8,22,50,11
E09000030,Tower Hamlets,E01004275,1148,569,179,64,58,6,7,137,10,33,69,16
E09000030,Tower Hamlets,E01004276,1393,972,186,27,23,9,3,80,0,28,55,10
E09000030,Tower Hamlets,E01004277,1119,788,151,11,10,4,3,34,1,33,79,5
E09000030,Tower Hamlets,E01004280,936,423,132,42,63,1,13,109,6,25,109,13
E09000030,Tower Hamlets,E01004281,1214,697,183,36,47,7,1,122,11,53,43,14
E09000030,Tower Hamlets,E01004283,954,342,131,79,67,8,2,119,9,55,131,11
E09000030,Tower Hamlets,E01004286,1047,407,172,72,58,7,12,147,5,47,106,14
E09000030,Tower Hamlets,E01004287,865,304,113,43,91,3,5,102,8,53,129,14
E09000030,Tower Hamlets,E01004288,690,196,126,49,63,8,8,129,9,26,70,6
E09000030,Tower Hamlets,E01004289,847,302,116,46,84,6,14,108,6,52,106,7
E09000030,Tower Hamlets,E01004290,973,431,164,43,54,9,9,68,7,69,111,8
E09000030,Tower Hamlets,E01004291,1228,839,105,24,36,12,4,66,3,38,90,11
E09000030,Tower Hamlets,E01004292,1162,808,99,13,32,3,3,42,1,52,99,10
E09000030,Tower Hamlets,E01004293,1338,923,100,24,14,8,4,65,3,38,153,6
E09000030,Tower Hamlets,E01004295,840,295,130,59,51,7,5,100,3,35,135,20
E09000030,Tower Hamlets,E01004296,1349,780,161,32,44,8,6,113,3,56,136,10
E09000030,Tower Hamlets,E01004297,1259,849,119,30,17,7,2,91,24,45,69,6
E09000030,Tower Hamlets,E01004298,657,244,101,51,39,1,4,68,3,30,103,13
E09000030,Tower Hamlets,E01004300,591,179,98,44,38,5,5,84,6,29,92,11
E09000030,Tower Hamlets,E01004301,630,252,106,48,22,2,1,76,2,41,72,8
E09000030,Tower Hamlets,E01004302,694,225,122,72,36,2,4,87,3,29,104,10
E09000030,Tower Hamlets,E01004303,1241,533,162,63,58,5,6,174,8,91,122,19
E09000030,Tower Hamlets,E01004304,821,261,126,66,71,4,7,85,3,44,138,16
E09000030,Tower Hamlets,E01004305,769,297,116,56,71,7,9,71,4,39,91,8
E09000030,Tower Hamlets,E01004306,923,472,81,41,45,3,8,76,4,50,132,11
E09000030,Tower Hamlets,E01004307,1303,902,86,41,33,5,6,34,8,45,136,7
E09000030,Tower Hamlets,E01004308,698,329,88,27,35,2,1,50,1,41,101,23
E09000030,Tower Hamlets,E01004309,1222,506,180,46,81,3,8,98,3,71,216,10
E09000030,Tower Hamlets,E01004310,1001,504,112,62,57,10,4,62,3,34,139,14
E09000030,Tower Hamlets,E01004311,880,440,72,31,55,3,5,86,2,52,117,17
E09000030,Tower Hamlets,E01004312,609,224,86,27,65,7,3,66,3,34,89,5
E09000030,Tower Hamlets,E01004313,1022,497,105,49,77,10,6,92,3,44,123,16
E09000030,Tower Hamlets,E01004315,786,432,71,29,45,2,2,53,6,48,91,7
E09000030,Tower Hamlets,E01004316,568,298,63,23,28,2,2,40,2,28,81,1
E09000030,Tower Hamlets,E01004319,1094,453,115,84,83,3,7,111,11,43,167,17
E09000030,Tower Hamlets,E01004321,1033,421,129,49,83,5,3,83,5,44,200,11
E09000030,Tower Hamlets,E01004322,648,245,92,36,39,4,4,57,2,49,111,9
E09000030,Tower Hamlets,E01004323,723,295,93,37,47,9,5,95,4,40,93,5
E09000030,Tower Hamlets,E01004324,659,215,93,39,67,4,0,83,4,33,111,10
E09000030,Tower Hamlets,E01004326,944,391,134,53,80,6,2,75,4,41,143,15
E09000030,Tower Hamlets,E01032764,1422,861,179,34,56,6,9,80,6,116,62,13
E09000030,Tower Hamlets,E01032765,915,481,110,36,67,6,2,92,2,47,59,13
E09000030,Tower Hamlets,E01032767,1147,782,97,19,30,10,0,29,0,26,152,2
E09000030,Tower Hamlets,E01032768,1000,726,106,21,18,1,4,37,6,31,42,8
E09000030,Tower Hamlets,E01032769,853,520,109,24,29,3,2,63,3,42,48,10
E09000030,Tower Hamlets,E01032770,1465,1001,181,37,34,6,2,62,6,12,107,17
E09000030,Tower Hamlets,E01032771,957,622,131,36,20,4,3,49,1,11,75,5
E09000030,Tower Hamlets,E01032772,1248,776,141,48,44,8,4,107,3,11,99,7
E09000030,Tower Hamlets,E01032774,933,527,135,49,28,4,9,73,5,20,75,8
E09000030,Tower Hamlets,E01032775,800,547,103,13,32,2,2,42,4,19,29,7
E09000030,Tower Hamlets,E01032776,1362,933,172,39,28,11,1,68,9,13,81,7
E09000030,Tower Hamlets,E01032777,751,411,126,48,25,2,2,55,7,13,58,4
E09000030,Tower Hamlets,E01032779,891,571,112,21,18,5,4,59,2,20,62,17
E09000030,Tower Hamlets,E01032780,1348,894,199,33,16,4,3,66,6,32,90,5
E09000030,Tower Hamlets,E01032781,1017,664,122,31,35,4,4,54,2,20,69,12
E09000030,Tower Hamlets,E01032782,1403,895,201,34,57,8,4,68,3,20,94,19
E09000030,Tower Hamlets,E01032783,720,368,116,26,52,1,0,70,6,27,43,11
E09000030,Tower Hamlets,E01032784,1064,618,128,28,49,3,10,68,4,66,83,7
E09000030,Tower Hamlets,E01032785,1450,874,134,49,74,6,8,106,7,89,95,8
E09000030,Tower Hamlets,E01032786,676,238,99,39,64,2,6,83,6,65,69,5
E09000030,Tower Hamlets,E01032787,1065,374,163,60,99,3,10,128,11,60,144,13
E09000030,Tower Hamlets,E01035657,844,592,86,21,4,6,1,17,2,76,32,7
E09000030,Tower Hamlets,E01035658,857,599,100,26,18,1,3,34,1,49,23,3
E09000030,Tower Hamlets,E01035659,763,345,90,39,74,9,5,103,5,43,45,5
E09000030,Tower Hamlets,E01035660,776,424,80,15,48,8,4,60,4,42,76,15
E09000030,Tower Hamlets,E01035661,688,333,66,24,52,4,1,70,13,62,58,5
E09000030,Tower Hamlets,E01035662,949,623,127,13,8,8,6,50,2,76,32,4
E09000030,Tower Hamlets,E01035663,748,438,102,30,33,3,1,45,5,47,39,5
E09000030,Tower Hamlets,E01035664,1308,730,112,25,95,7,4,99,5,93,129,9
E09000030,Tower Hamlets,E01035665,958,571,173,38,33,7,3,50,5,40,32,6
E09000030,Tower Hamlets,E01035666,1009,474,203,67,53,8,6,91,12,31,57,7
E09000030,Tower Hamlets,E01035667,852,327,168,76,54,4,9,89,8,39,62,16
E09000030,Tower Hamlets,E01035668,1196,708,98,44,40,15,3,84,3,57,133,11
E09000030,Tower Hamlets,E01035669,879,532,87,32,29,8,4,30,2,47,101,7
E09000030,Tower Hamlets,E01035670,1251,464,181,86,117,6,4,160,19,62,135,17
E09000030,Tower Hamlets,E01035671,1238,741,193,59,44,1,9,77,9,42,56,7
E09000030,Tower Hamlets,E01035672,1181,426,241,83,89,7,6,159,9,53,92,16
E09000030,Tower Hamlets,E01035673,599,323,80,28,38,2,0,47,6,29,41,5
E09000030,Tower Hamlets,E01035674,717,400,103,49,28,5,2,44,1,37,44,4
E09000030,Tower Hamlets,E01035675,783,312,138,51,73,3,3,65,14,48,65,11
E09000030,Tower Hamlets,E01035676,578,192,86,31,72,2,6,107,7,28,39,8
E09000030,Tower Hamlets,E01035677,765,415,83,39,56,3,1,68,5,20,68,7
E09000030,Tower Hamlets,E01035678,977,544,139,52,42,14,6,89,5,44,33,9
E09000030,Tower Hamlets,E01035679,795,387,149,44,39,3,2,77,10,36,41,7
E09000030,Tower Hamlets,E01035680,1026,519,129,40,60,10,2,118,8,48,89,3
E09000030,Tower Hamlets,E01035681,767,262,95,82,55,5,9,108,8,45,90,8
E09000030,Tower Hamlets,E01035682,614,291,83,40,47,1,3,52,4,25,62,6
E09000030,Tower Hamlets,E01035683,603,206,82,37,44,7,8,104,5,25,72,13
E09000030,Tower Hamlets,E01035684,700,301,110,43,51,16,2,80,6,32,51,8
E09000030,Tower Hamlets,E01035685,463,134,97,33,43,1,5,88,4,14,35,9
E09000030,Tower Hamlets,E01035686,775,382,122,19,35,4,0,46,7,42,108,10
E09000030,Tower Hamlets,E01035687,844,504,93,28,33,5,2,31,4,25,111,8
E09000030,Tower Hamlets,E01035688,752,502,72,16,27,5,1,20,3,20,81,5
E09000030,Tower Hamlets,E01035689,871,516,76,29,31,2,2,48,0,32,127,8
E09000030,Tower Hamlets,E01035690,1279,757,215,51,46,16,3,61,4,48,70,8
E09000030,Tower Hamlets,E01035691,1299,797,207,15,60,2,7,44,3,65,77,22
E09000030,Tower Hamlets,E01035692,760,391,97,36,47,6,5,74,7,41,50,6
E09000030,Tower Hamlets,E01035693,835,457,132,36,44,10,7,47,3,24,66,9
E09000030,Tower Hamlets,E01035694,971,405,157,50,83,7,4,131,11,27,75,21
E09000030,Tower Hamlets,E01035695,704,231,102,48,75,9,12,118,11,21,62,15
E09000030,Tower Hamlets,E01035696,808,563,71,16,11,4,4,25,2,22,85,5
E09000030,Tower Hamlets,E01035697,985,590,95,30,25,7,4,62,2,29,121,20
E09000030,Tower Hamlets,E01035698,603,411,85,12,6,1,0,31,0,11,42,4
E09000030,Tower Hamlets,E01035699,1007,664,133,40,18,0,2,59,2,18,62,9
E09000030,Tower Hamlets,E01035700,909,657,137,15,9,6,1,31,2,17,28,6
E09000030,Tower Hamlets,E01035701,912,673,125,13,5,0,0,31,4,26,28,7
E09000030,Tower Hamlets,E01035702,809,463,149,30,28,6,4,65,7,12,38,7
E09000030,Tower Hamlets,E01035703,667,481,86,8,17,3,0,15,0,7,48,2
E09000030,Tower Hamlets,E01035704,762,414,111,39,40,3,3,45,2,23,68,14
E09000030,Tower Hamlets,E01035705,662,273,132,43,27,1,6,80,8,26,58,8
E09000030,Tower Hamlets,E01035706,756,482,125,36,18,2,3,32,1,13,37,7
E09000031,Waltham Forest,E01004327,689,216,135,47,55,7,8,145,13,26,27,10
E09000031,Waltham Forest,E01004328,982,331,227,53,89,6,7,151,13,45,44,16
E09000031,Waltham Forest,E01004329,984,323,219,69,80,4,6,159,14,49,54,7
E09000031,Waltham Forest,E01004330,919,337,188,59,69,10,4,148,18,40,38,8
E09000031,Waltham Forest,E01004331,845,306,179,57,63,11,1,125,10,48,36,9
E09000031,Waltham Forest,E01004332,1000,252,271,57,92,6,14,148,14,51,81,14
E09000031,Waltham Forest,E01004333,797,278,155,80,49,3,4,128,7,21,64,8
E09000031,Waltham Forest,E01004334,883,161,318,116,75,4,5,105,16,26,48,9
E09000031,Waltham Forest,E01004335,775,192,117,69,106,2,2,158,10,23,65,31
E09000031,Waltham Forest,E01004336,843,226,285,65,56,4,5,100,14,28,54,6
E09000031,Waltham Forest,E01004337,859,267,208,59,71,6,7,128,9,40,54,10
E09000031,Waltham Forest,E01004338,1213,316,501,84,46,12,7,125,12,29,55,26
E09000031,Waltham Forest,E01004339,1072,408,260,50,74,1,9,169,10,43,32,16
E09000031,Waltham Forest,E01004340,888,242,217,58,76,3,3,158,7,33,75,16
E09000031,Waltham Forest,E01004341,929,220,201,86,94,4,7,190,13,32,68,14
E09000031,Waltham Forest,E01004342,1062,408,189,41,77,11,2,187,10,45,70,22
E09000031,Waltham Forest,E01004343,959,427,139,30,43,5,5,218,17,23,44,8
E09000031,Waltham Forest,E01004344,875,254,139,39,101,3,4,249,10,21,48,7
E09000031,Waltham Forest,E01004345,957,334,161,44,98,5,11,190,16,33,55,10
E09000031,Waltham Forest,E01004346,905,361,142,35,58,7,2,197,19,31,47,6
E09000031,Waltham Forest,E01004347,1182,563,182,43,76,4,10,156,12,62,58,16
E09000031,Waltham Forest,E01004348,1629,695,260,56,118,11,8,296,16,67,90,12
E09000031,Waltham Forest,E01004349,698,218,54,23,47,4,9,290,17,6,23,7
E09000031,Waltham Forest,E01004350,719,237,49,39,46,7,6,265,16,14,30,10
E09000031,Waltham Forest,E01004351,804,318,46,39,35,13,3,275,16,13,31,15
E09000031,Waltham Forest,E01004352,935,455,53,50,40,6,4,260,16,10,35,6
E09000031,Waltham Forest,E01004353,897,399,72,61,36,5,3,234,14,18,46,9
E09000031,Waltham Forest,E01004354,1009,444,53,64,46,9,3,274,31,18,53,14
E09000031,Waltham Forest,E01004355,756,266,48,27,54,7,4,278,14,15,31,12
E09000031,Waltham Forest,E01004356,802,219,57,31,52,5,9,342,26,10,42,9
E09000031,Waltham Forest,E01004357,740,270,39,24,50,4,6,282,15,13,26,11
E09000031,Waltham Forest,E01004358,976,392,77,47,47,1,5,309,21,11,52,14
E09000031,Waltham Forest,E01004359,845,356,70,35,29,6,3,266,13,15,46,6
E09000031,Waltham Forest,E01004360,637,218,47,32,27,6,5,237,13,12,30,10
E09000031,Waltham Forest,E01004361,692,250,31,14,24,4,4,306,18,15,19,7
E09000031,Waltham Forest,E01004362,897,434,151,33,37,4,4,121,11,34,50,18
E09000031,Waltham Forest,E01004363,822,272,167,37,56,4,3,163,10,26,81,3
E09000031,Waltham Forest,E01004364,863,261,132,53,91,3,4,192,9,31,83,4
E09000031,Waltham Forest,E01004365,1146,272,240,85,146,1,7,227,15,34,105,14
E09000031,Waltham Forest,E01004366,986,377,207,28,46,3,6,174,14,39,74,18
E09000031,Waltham Forest,E01004367,778,262,162,24,81,4,4,133,15,25,60,8
E09000031,Waltham Forest,E01004368,1116,384,218,57,50,3,11,233,19,35,84,22
E09000031,Waltham Forest,E01004369,1015,398,223,56,74,4,6,134,12,50,49,9
E09000031,Waltham Forest,E01004370,1244,532,285,55,60,3,9,163,18,49,50,20
E09000031,Waltham Forest,E01004371,884,361,210,32,40,3,4,120,5,53,45,11
E09000031,Waltham Forest,E01004372,1046,491,264,43,22,4,1,110,9,56,37,9
E09000031,Waltham Forest,E01004373,932,333,212,54,84,4,4,121,7,37,54,22
E09000031,Waltham Forest,E01004374,1125,399,284,76,66,2,15,152,12,56,53,10
E09000031,Waltham Forest,E01004375,1085,359,299,41,78,4,19,151,9,47,62,16
E09000031,Waltham Forest,E01004376,1054,321,364,44,76,1,5,131,3,33,71,5
E09000031,Waltham Forest,E01004377,889,331,146,21,44,13,3,241,9,19,50,12
E09000031,Waltham Forest,E01004378,914,356,137,30,72,3,8,201,10,36,54,7
E09000031,Waltham Forest,E01004379,1078,526,119,63,27,5,3,231,9,29,53,13
E09000031,Waltham Forest,E01004380,825,319,77,33,43,4,4,265,17,12,40,11
E09000031,Waltham Forest,E01004381,1071,487,118,58,37,7,4,231,15,46,54,14
E09000031,Waltham Forest,E01004382,787,279,97,61,74,5,8,174,18,22,41,8
E09000031,Waltham Forest,E01004383,843,366,86,41,31,5,2,231,11,18,37,15
E09000031,Waltham Forest,E01004384,882,269,63,49,55,6,7,339,16,17,48,13
E09000031,Waltham Forest,E01004385,721,299,89,20,54,1,4,188,8,16,37,5
E09000031,Waltham Forest,E01004386,865,385,69,23,29,15,4,267,20,19,26,8
E09000031,Waltham Forest,E01004387,738,363,62,45,18,11,2,173,8,10,40,6
E09000031,Waltham Forest,E01004388,793,339,76,59,33,2,5,188,10,28,46,7
E09000031,Waltham Forest,E01004389,796,230,71,37,49,8,7,301,23,13,42,15
