local authority code,local authority name,LSOA code,residents,Distance: Less than 2km,Distance: 2km to less than 5km,Distance: 5km to less than 10km,Distance: 10km to less than 20km,Distance: 20km to less than 30km,Distance: 30km to less than 40km,Distance: 40km to less than 60km,Distance: 60km and over,Work mainly at or from home,Other
E09000022,Lambeth,E01003177,1029,40,74,183,54,7,0,0,3,579,89
E09000022,Lambeth,E01003178,1044,28,85,155,31,5,2,1,4,672,61
E09000022,Lambeth,E01003179,777,43,98,218,42,11,2,4,16,209,134
E09000022,Lambeth,E01003180,896,61,147,108,33,6,2,2,5,434,98
E09000022,Lambeth,E01003181,840,58,183,92,25,5,1,2,3,375,96
E09000022,Lambeth,E01003182,1012,91,135,132,33,8,3,2,5,469,134
E09000022,Lambeth,E01003183,797,71,143,103,34,7,7,5,5,322,100
E09000022,Lambeth,E01003184,716,57,139,130,43,11,4,3,4,226,99
E09000022,Lambeth,E01003185,1180,65,190,129,27,7,3,0,16,605,138
E09000022,Lambeth,E01003186,1596,62,197,177,34,8,7,5,4,959,143
E09000022,Lambeth,E01003187,1355,80,202,160,47,6,1,3,8,732,116
E09000022,Lambeth,E01003188,660,58,105,94,42,5,3,4,4,235,110
E09000022,Lambeth,E01032582,1240,176,141,96,47,5,3,7,5,628,132
E09000022,Lambeth,E01033208,1065,58,129,72,29,7,3,1,5,662,99
E09000022,Lambeth,E01033862,831,64,110,61,13,4,3,1,3,518,54
E09000022,Lambeth,E01033863,627,72,133,68,27,3,3,1,5,221,94
E09000022,Lambeth,E01033864,496,34,113,53,29,3,0,3,5,175,81
E09000022,Lambeth,E01033865,796,33,118,57,19,7,2,4,5,500,51
E09000022,Lambeth,E01033866,735,20,95,39,17,3,1,1,2,517,40
E09000023,Lewisham,E01003189,749,70,114,110,121,7,2,0,6,191,128
E09000023,Lewisham,E01003190,1004,84,142,151,141,11,3,4,7,301,160
E09000023,Lewisham,E01003191,806,67,110,102,100,7,3,0,7,251,159
E09000023,Lewisham,E01003192,784,48,114,121,116,12,5,4,2,224,138
E09000023,Lewisham,E01003193,810,56,91,114,106,8,6,1,1,321,106
E09000023,Lewisham,E01003194,811,99,101,131,83,7,3,1,8,249,129
E09000023,Lewisham,E01003195,831,50,91,125,64,6,8,1,7,350,129
E09000023,Lewisham,E01003196,787,86,102,131,110,8,3,2,9,190,146
E09000023,Lewisham,E01003197,705,70,101,106,81,13,4,1,8,190,131
E09000023,Lewisham,E01003198,806,48,62,94,60,7,6,3,6,453,67
E09000023,Lewisham,E01003199,1152,46,77,124,91,4,7,1,7,707,88
E09000023,Lewisham,E01003200,868,41,49,111,62,5,5,2,1,539,53
E09000023,Lewisham,E01003201,869,67,81,117,67,9,4,3,3,433,85
E09000023,Lewisham,E01003202,878,35,57,100,106,4,5,2,3,507,59
E09000023,Lewisham,E01003203,1007,72,81,147,117,5,6,4,8,432,135
E09000023,Lewisham,E01003204,862,42,63,112,55,1,1,5,3,501,79
E09000023,Lewisham,E01003205,697,43,60,106,54,6,5,2,4,358,59
E09000023,Lewisham,E01003206,804,37,55,71,75,2,4,6,0,507,47
E09000023,Lewisham,E01003207,1146,52,124,228,72,9,3,7,9,488,154
E09000023,Lewisham,E01003209,929,45,97,148,58,2,3,3,12,440,121
E09000023,Lewisham,E01003210,1059,67,68,139,64,9,1,3,6,590,112
E09000023,Lewisham,E01003211,985,51,64,121,52,8,4,5,4,591,85
E09000023,Lewisham,E01003212,1129,69,130,165,78,5,8,2,5,553,114
E09000023,Lewisham,E01003213,1159,62,94,156,64,13,1,4,4,654,107
E09000023,Lewisham,E01003214,1007,70,101,149,65,8,2,4,4,493,111
E09000023,Lewisham,E01003215,872,54,84,169,61,5,1,4,8,373,113
E09000023,Lewisham,E01003216,880,56,69,131,84,12,2,2,4,414,106
E09000023,Lewisham,E01003217,962,74,71,121,146,9,12,7,5,402,115
E09000023,Lewisham,E01003218,752,70,77,84,71,7,3,0,2,338,100
E09000023,Lewisham,E01003219,861,56,91,90,92,9,4,4,10,388,117
E09000023,Lewisham,E01003220,800,55,67,115,96,3,3,2,6,355,98
E09000023,Lewisham,E01003221,1017,102,109,138,102,8,4,3,9,408,134
E09000023,Lewisham,E01003222,843,56,75,121,83,9,3,2,0,363,131
E09000023,Lewisham,E01003223,829,62,86,97,83,14,5,2,9,334,137
E09000023,Lewisham,E01003224,862,71,84,103,108,11,1,3,5,357,119
E09000023,Lewisham,E01003225,891,48,59,126,52,4,3,0,2,523,74
E09000023,Lewisham,E01003226,1041,41,81,145,72,8,2,2,3,568,119
E09000023,Lewisham,E01003227,962,38,88,114,61,5,6,0,3,548,99
E09000023,Lewisham,E01003228,947,25,76,100,43,7,1,2,3,626,64
E09000023,Lewisham,E01003229,863,57,90,120,63,7,3,2,3,407,111
E09000023,Lewisham,E01003230,1086,75,100,143,84,7,5,2,4,517,149
E09000023,Lewisham,E01003231,907,49,91,121,56,4,3,3,1,490,89
E09000023,Lewisham,E01003232,925,60,82,115,51,4,5,1,4,515,88
E09000023,Lewisham,E01003233,947,45,73,113,78,3,3,3,5,521,103
E09000023,Lewisham,E01003235,682,43,87,86,88,10,4,0,7,235,122
E09000023,Lewisham,E01003236,791,44,121,101,111,3,4,1,4,237,165
E09000023,Lewisham,E01003237,744,43,100,120,99,9,7,2,10,212,142
E09000023,Lewisham,E01003238,629,40,101,82,83,7,0,0,6,176,134
E09000023,Lewisham,E01003239,698,56,104,110,96,19,1,1,4,166,141
E09000023,Lewisham,E01003240,847,59,152,132,104,4,8,1,8,193,186
E09000023,Lewisham,E01003241,731,63,100,107,82,8,4,1,6,234,126
E09000023,Lewisham,E01003243,709,52,113,99,93,5,3,2,5,171,166
E09000023,Lewisham,E01003244,913,66,136,199,74,8,5,3,11,274,137
E09000023,Lewisham,E01003245,791,50,155,122,65,17,8,0,7,267,100
E09000023,Lewisham,E01003246,1384,95,161,215,68,6,2,3,7,713,114
E09000023,Lewisham,E01003247,1325,62,186,230,98,9,13,6,8,586,127
E09000023,Lewisham,E01003248,764,52,106,143,57,9,7,2,5,268,115
E09000023,Lewisham,E01003249,1149,63,146,230,106,20,1,1,12,434,136
E09000023,Lewisham,E01003251,770,58,107,156,93,18,4,7,4,194,129
E09000023,Lewisham,E01003252,617,55,103,123,55,11,6,2,3,142,117
E09000023,Lewisham,E01003253,739,55,89,126,52,6,1,4,8,298,100
E09000023,Lewisham,E01003254,753,24,63,119,42,6,3,0,2,438,56
E09000023,Lewisham,E01003255,1307,64,124,148,98,17,4,1,3,720,128
E09000023,Lewisham,E01003256,1064,54,127,155,82,7,4,1,3,493,138
E09000023,Lewisham,E01003257,816,41,84,118,64,10,1,2,6,390,100
E09000023,Lewisham,E01003258,685,37,121,152,70,2,2,4,3,200,94
E09000023,Lewisham,E01003259,961,40,104,120,68,5,1,1,4,522,96
E09000023,Lewisham,E01003260,867,34,94,178,45,6,6,2,3,405,94
E09000023,Lewisham,E01003261,881,24,90,140,53,2,2,0,6,504,60
E09000023,Lewisham,E01003262,881,28,87,114,36,5,2,1,1,495,112
E09000023,Lewisham,E01003263,851,36,121,107,143,8,3,3,6,294,130
E09000023,Lewisham,E01003264,824,30,114,100,134,6,3,4,5,312,116
E09000023,Lewisham,E01003265,843,36,111,119,137,7,4,2,6,270,151
E09000023,Lewisham,E01003266,761,27,92,134,125,7,9,7,6,210,144
E09000023,Lewisham,E01003267,811,31,125,103,118,11,27,6,2,207,181
E09000023,Lewisham,E01003268,924,34,82,120,130,13,3,1,3,403,135
E09000023,Lewisham,E01003269,795,50,82,83,105,6,3,1,6,328,131
E09000023,Lewisham,E01003270,926,27,116,100,143,11,4,1,9,387,128
E09000023,Lewisham,E01003271,792,38,91,66,105,8,2,0,5,359,118
E09000023,Lewisham,E01003272,1141,71,78,169,57,8,8,0,1,644,105
E09000023,Lewisham,E01003273,819,80,76,107,65,10,5,0,2,406,68
E09000023,Lewisham,E01003274,909,60,84,113,63,5,3,2,2,495,82
E09000023,Lewisham,E01003275,796,78,62,120,74,2,3,3,21,303,130
E09000023,Lewisham,E01003276,975,81,80,137,61,7,9,1,3,501,95
E09000023,Lewisham,E01003277,1032,39,84,141,63,4,3,0,6,604,88
E09000023,Lewisham,E01003278,1098,64,80,177,86,4,2,1,7,550,127
E09000023,Lewisham,E01003279,816,53,48,112,62,1,2,1,1,449,87
E09000023,Lewisham,E01003280,733,37,93,78,99,1,7,0,6,301,111
E09000023,Lewisham,E01003281,731,36,62,68,80,0,7,2,4,405,67
E09000023,Lewisham,E01003282,1390,103,87,234,156,26,5,0,16,613,150
E09000023,Lewisham,E01003283,1157,66,53,122,87,0,9,4,3,708,105
E09000023,Lewisham,E01003284,1017,80,56,101,100,10,5,3,2,587,73
E09000023,Lewisham,E01003285,939,50,70,111,111,5,4,2,5,464,117
E09000023,Lewisham,E01003286,754,50,111,110,109,7,3,2,2,273,87
E09000023,Lewisham,E01003287,1016,45,55,95,91,2,5,3,1,634,85
E09000023,Lewisham,E01003288,1076,88,79,208,121,12,3,3,5,411,146
E09000023,Lewisham,E01003290,1037,81,86,156,100,3,4,4,7,431,165
E09000023,Lewisham,E01003291,698,79,78,141,85,10,3,6,7,198,91
E09000023,Lewisham,E01003292,979,50,48,133,129,5,3,3,4,491,113
E09000023,Lewisham,E01003293,819,102,43,126,82,11,2,0,6,361,86
E09000023,Lewisham,E01003295,908,53,54,109,96,5,1,2,9,478,101
E09000023,Lewisham,E01003297,952,65,136,218,87,10,3,4,5,315,109
E09000023,Lewisham,E01003298,615,45,91,107,47,10,2,1,4,212,96
E09000023,Lewisham,E01003299,982,60,102,169,51,5,4,4,10,416,161
E09000023,Lewisham,E01003300,703,57,100,133,46,16,2,4,7,228,110
E09000023,Lewisham,E01003301,1410,54,206,231,92,7,6,3,26,606,179
E09000023,Lewisham,E01003302,939,58,129,192,67,10,5,4,10,314,150
E09000023,Lewisham,E01003303,889,57,98,177,68,6,3,3,11,323,143
E09000023,Lewisham,E01003304,1322,82,123,234,74,15,1,5,8,628,152
E09000023,Lewisham,E01003305,1082,68,161,210,76,7,2,1,5,411,141
E09000023,Lewisham,E01003307,867,44,78,109,67,6,0,4,7,450,102
E09000023,Lewisham,E01003308,951,55,104,138,66,4,4,0,5,477,98
E09000023,Lewisham,E01003309,752,41,90,85,86,7,4,4,3,301,131
E09000023,Lewisham,E01003310,917,44,90,102,79,7,1,3,4,480,107
E09000023,Lewisham,E01003311,782,43,64,84,55,10,2,2,3,423,96
E09000023,Lewisham,E01003312,918,43,79,102,88,14,0,2,6,488,96
E09000023,Lewisham,E01003313,746,45,69,108,66,6,5,1,9,295,142
E09000023,Lewisham,E01003314,917,53,77,118,64,7,5,1,3,509,80
E09000023,Lewisham,E01003315,769,33,62,83,52,3,2,3,3,433,95
E09000023,Lewisham,E01003316,866,57,85,112,75,3,0,0,3,456,75
E09000023,Lewisham,E01003318,943,106,100,171,110,11,2,5,5,310,123
E09000023,Lewisham,E01003319,872,71,75,138,118,11,14,3,6,295,141
E09000023,Lewisham,E01003320,832,51,85,132,134,12,7,3,3,275,130
E09000023,Lewisham,E01003321,929,55,79,153,107,4,4,2,7,405,113
E09000023,Lewisham,E01003322,903,82,54,95,119,14,2,1,7,346,183
E09000023,Lewisham,E01003323,793,61,49,125,100,8,2,2,4,341,101
E09000023,Lewisham,E01003324,771,85,66,125,83,7,3,2,5,228,167
E09000023,Lewisham,E01003325,910,90,75,118,110,6,8,4,7,351,141
E09000023,Lewisham,E01003326,865,44,65,102,98,3,6,4,3,401,139
E09000023,Lewisham,E01003327,890,39,52,89,90,4,9,1,11,475,120
E09000023,Lewisham,E01003328,991,49,50,122,96,5,6,1,11,540,111
E09000023,Lewisham,E01003329,885,54,69,112,61,4,9,2,2,476,96
E09000023,Lewisham,E01003330,708,36,68,124,61,6,2,8,9,292,102
E09000023,Lewisham,E01003331,674,39,72,118,72,5,0,0,3,275,90
E09000023,Lewisham,E01003332,796,44,81,114,73,4,0,1,6,372,101
E09000023,Lewisham,E01003333,791,35,60,131,72,9,3,0,3,386,92
